60	14	18	15	15	13	27	15	12	15	13	12	15	15	27	13	27	13	11	15	12	27	14	27	27	40	17	12	15	27	12	11	11	12	27	10	15	13	27	15	12	13	12	11	12	15	27	13	20	12	12	14	27	13	12	13	12	13	13	15	13	12	15	13	17	12	13	12	17	12	12	12	14	12	12	12	12	11	12	14	12	12	12	27	27	27	17	13	27	12	12	12	27	12	16	17	17	14	13	12	13	13	13	15	12	12	27	27	13	14	15	12	13	12	13	14	13	13	13	27	13	11	13	14	27	27	12	11	17	12	12	17	13	17	12	17	13	12	12	12	13	13	13	12	13	13	17	13	13	12	12	13	13	12	11	12	12	27	12	15	12	12	14	12	15	12	12	12	12	14	15	27	15	12	12	12	12	12	12	15	12	13	13	13	13	13	13	12
14	60	13	12	11	20	17	12	16	12	11	16	12	12	17	11	15	12	11	11	11	15	11	15	15	14	24	10	11	15	10	11	11	10	15	13	12	11	15	11	12	11	22	11	10	11	15	11	14	11	11	10	15	11	11	11	11	16	11	11	16	19	11	16	12	12	11	22	24	19	19	19	11	11	12	19	11	11	22	11	19	19	22	15	15	15	12	16	15	22	12	19	15	19	13	24	12	11	11	19	11	16	11	11	19	19	15	15	11	30	11	17	11	11	11	30	11	11	11	15	11	10	11	30	15	15	19	10	24	19	22	24	11	12	19	12	11	19	19	19	11	11	11	19	11	11	12	11	11	19	12	11	11	11	10	22	19	15	12	12	11	22	11	19	11	19	12	19	19	30	12	15	12	19	19	11	19	11	11	13	19	11	11	11	11	11	11	11
18	13	66	26	19	16	17	16	23	16	17	13	16	16	17	17	17	15	13	16	13	17	15	17	17	19	15	13	16	17	14	13	13	14	17	11	16	16	17	18	15	16	13	13	16	18	17	17	14	14	14	16	17	15	15	15	15	14	15	17	14	13	17	14	18	14	17	13	15	13	13	13	15	13	14	13	14	12	13	15	13	13	13	17	17	17	16	14	17	13	14	13	17	13	24	15	18	14	15	13	15	15	15	17	13	13	17	17	15	14	17	13	15	15	15	14	14	14	15	17	14	13	14	14	17	17	13	13	15	13	13	15	15	18	13	18	14	13	13	13	14	14	14	13	15	15	21	14	15	13	14	14	15	13	12	13	13	17	13	18	13	13	16	13	17	13	13	13	13	14	16	17	16	13	13	14	13	13	13	14	13	14	14	14	15	14	14	13
15	12	26	66	16	15	16	24	30	24	15	14	24	24	16	15	16	14	11	14	13	16	13	16	16	16	13	13	14	16	12	12	12	12	16	11	24	14	16	15	14	15	13	12	15	15	16	15	13	12	13	13	16	14	14	14	14	14	13	15	13	13	15	13	16	13	16	13	13	13	13	13	13	13	13	13	12	11	13	13	13	13	13	16	16	16	24	14	16	13	13	13	16	13	16	13	16	13	13	13	13	15	13	15	13	13	16	16	14	13	15	13	13	13	13	13	13	13	13	16	14	12	13	13	16	16	13	12	13	13	13	13	16	16	13	16	13	13	13	13	13	13	14	13	15	16	17	13	15	13	13	13	13	13	12	13	13	16	13	16	12	13	14	13	15	13	13	13	13	13	16	16	16	13	13	13	13	13	13	13	13	14	13	13	13	13	13	13
15	11	19	16	66	14	14	14	14	14	23	12	14	14	14	23	14	18	14	16	13	14	15	14	14	16	13	14	16	14	18	14	14	18	14	12	14	20	14	32	15	18	12	14	32	32	14	40	12	15	16	24	14	20	15	20	15	13	17	23	14	12	23	14	16	14	32	12	13	12	12	12	16	14	14	12	14	13	12	16	12	12	12	14	14	14	14	13	14	12	14	12	14	12	15	13	16	20	15	12	15	16	15	23	12	12	14	14	19	12	23	12	15	20	15	12	18	14	14	14	16	15	18	12	14	14	12	15	13	12	12	13	13	16	12	16	17	12	12	12	17	14	16	12	18	13	20	18	18	12	13	14	15	15	13	12	12	14	13	15	16	12	17	12	23	12	13	12	12	12	14	14	14	12	12	14	12	15	15	12	12	16	14	18	15	14	14	15
13	20	16	15	14	66	14	13	19	13	14	17	13	13	14	14	14	15	12	12	12	14	12	14	14	14	18	11	12	14	11	13	13	11	14	14	13	13	14	13	16	15	21	13	13	13	14	14	14	12	13	11	14	13	14	13	14	17	12	13	17	20	13	17	13	13	14	21	18	27	20	20	12	12	13	20	12	12	21	12	21	20	21	14	14	14	13	17	14	21	13	21	14	21	15	18	13	12	12	20	12	18	12	13	20	20	14	14	13	18	13	18	12	13	12	18	12	12	12	14	12	11	12	18	14	14	20	11	18	20	21	18	12	13	20	13	12	20	20	20	12	12	12	20	13	12	14	12	13	20	13	12	12	12	11	21	21	14	13	13	12	21	12	21	13	21	13	20	20	18	13	14	13	20	20	13	20	12	12	14	20	12	12	12	12	12	12	12
27	17	17	16	14	14	66	20	13	20	13	17	20	20	66	13	34	14	11	14	13	34	13	34	34	28	15	13	14	34	12	12	12	12	34	12	18	13	34	14	13	14	14	12	13	14	34	13	21	12	13	13	34	13	13	13	13	14	13	14	13	13	14	13	16	13	14	14	15	13	13	13	13	13	13	13	12	11	14	13	13	13	14	34	34	34	16	14	34	14	13	13	34	13	19	15	16	14	13	13	13	14	13	14	13	13	34	34	13	16	14	14	13	12	13	16	13	13	13	34	14	12	13	16	34	34	13	12	15	13	14	15	13	16	13	16	13	13	13	13	13	13	14	13	14	13	16	13	14	13	13	13	13	13	12	14	13	34	13	16	12	14	14	13	14	13	13	13	13	16	16	34	16	13	13	13	13	13	13	16	13	14	13	13	13	13	13	13
15	12	16	24	14	13	20	66	14	66	13	28	66	66	20	13	16	14	12	15	15	16	13	16	16	16	13	13	14	16	12	12	12	12	16	11	42	13	16	14	13	14	13	12	13	14	16	13	13	12	13	13	16	13	13	13	13	14	13	14	13	13	14	13	16	13	14	13	13	13	13	13	13	15	13	13	12	11	13	13	13	13	13	16	16	16	24	14	16	13	13	13	16	13	18	13	16	13	13	13	13	14	13	14	13	13	16	16	13	13	14	13	13	12	13	13	13	13	13	16	14	12	13	13	16	16	13	12	13	13	13	13	15	16	13	16	13	13	13	13	13	13	14	13	14	15	16	13	14	13	13	13	13	13	12	13	13	16	13	17	12	13	15	13	14	13	13	13	13	13	16	16	16	13	13	13	13	13	13	13	13	14	13	13	13	13	13	13
12	16	23	30	14	19	13	14	66	14	14	23	14	14	13	14	13	12	11	12	12	13	12	13	13	13	17	11	12	13	11	11	11	11	13	12	14	13	13	13	13	13	17	11	13	13	13	14	12	11	11	11	13	13	13	13	13	15	12	13	19	17	13	19	13	12	14	17	17	17	17	17	11	11	12	17	12	11	17	11	17	17	17	13	13	13	14	15	13	17	12	17	13	17	13	17	13	12	12	17	12	16	12	13	17	17	13	13	13	17	13	17	12	13	12	17	12	12	12	13	12	11	12	17	13	13	17	11	17	17	17	17	13	13	17	13	12	17	17	17	12	12	12	17	13	13	14	12	13	17	12	12	12	12	11	17	17	13	12	13	12	17	12	17	13	17	12	17	17	17	13	13	13	17	17	12	17	12	12	12	17	12	12	12	12	12	12	12
15	12	16	24	14	13	20	66	14	66	13	28	66	66	20	13	16	14	12	15	15	16	13	16	16	16	13	13	14	16	12	12	12	12	16	11	42	13	16	14	13	14	13	12	13	14	16	13	13	12	13	13	16	13	13	13	13	14	13	14	13	13	14	13	16	13	14	13	13	13	13	13	13	15	13	13	12	11	13	13	13	13	13	16	16	16	24	14	16	13	13	13	16	13	18	13	16	13	13	13	13	14	13	14	13	13	16	16	13	13	14	13	13	12	13	13	13	13	13	16	14	12	13	13	16	16	13	12	13	13	13	13	15	16	13	16	13	13	13	13	13	13	14	13	14	15	16	13	14	13	13	13	13	13	12	13	13	16	13	17	12	13	15	13	14	13	13	13	13	13	16	16	16	13	13	13	13	13	13	13	13	14	13	13	13	13	13	13
